id,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
39048,Hsia,648.0,Germany,Female,32.0,2,90668.54,1,1.0,1.0,58399.99,0
39049,Rizzo,636.0,France,Male,24.0,1,104018.14,1,1.0,0.0,123067.26,0
39050,Maclean,684.0,France,Male,35.0,6,0.0,2,1.0,1.0,86993.97,0
39051,Forbes,614.0,Spain,Female,46.0,8,121329.16,1,0.0,0.0,723.52,1
39052,Manna,678.0,Germany,Female,54.0,8,131532.36,1,1.0,0.0,,1
39053,Fisk,645.0,France,Male,26.0,7,94290.2,1,0.0,0.0,92624.3,0
39054,Marian,721.0,France,Male,55.0,1,0.0,1,1.0,0.0,195713.49,0
39056,Chinwendu,537.0,Germany,Female,37.0,5,136281.91,1,1.0,1.0,165035.31,1
39057,Yin,645.0,Germany,Female,48.0,2,151796.88,1,1.0,0.0,97843.67,1
39060,Aksenov,656.0,France,Female,29.0,3,0.0,2,1.0,1.0,142380.12,0
39062,Tsao,662.0,Spain,Male,38.0,2,0.0,2,1.0,0.0,,0
39063,K?,592.0,France,Male,46.0,8,147706.75,1,1.0,1.0,88026.02,0
39066,Onyemauchechukwu,721.0,France,Female,32.0,3,0.0,2,0.0,0.0,120810.28,0
39067,Mao,553.0,France,Female,34.0,7,128152.24,2,1.0,1.0,20256.73,1
39068,Balashov,793.0,France,Male,41.0,6,141955.31,1,0.0,0.0,131615.37,0
39070,Chukwuebuka,714.0,Germany,Female,52.0,5,113393.64,1,1.0,0.0,,1
39072,Davey,611.0,France,Male,36.0,10,102981.66,1,0.0,1.0,160867.55,0
39074,Ball,728.0,Germany,Male,33.0,9,147136.24,1,1.0,0.0,64487.44,1
39075,Aitken,582.0,France,Male,33.0,2,121427.99,1,1.0,0.0,72795.18,0
39076,Hsia,733.0,France,Male,29.0,5,0.0,2,0.0,1.0,187780.11,0
39077,Nwachukwu,679.0,Germany,Male,43.0,1,131790.07,1,1.0,0.0,121282.71,1
39078,Marsden,451.0,France,Male,25.0,6,0.0,2,1.0,0.0,185019.11,0
39080,Brownless,,France,Male,35.0,10,0.0,2,1.0,0.0,53125.34,1
39081,Graham,512.0,France,Male,36.0,8,84340.89,1,1.0,1.0,17767.85,0
39082,Alley,614.0,Germany,Female,35.0,7,120776.04,2,1.0,1.0,46478.12,1
39083,Y?an,751.0,France,Male,35.0,6,0.0,2,1.0,0.0,,0
39085,Whitehead,775.0,Spain,Male,72.0,8,0.0,2,1.0,1.0,126252.99,0
39086,Frolova,636.0,France,Male,46.0,7,0.0,1,1.0,0.0,138737.93,1
39087,Udinese,850.0,France,Male,39.0,2,0.0,2,1.0,0.0,60220.68,0
39088,Udegbunam,714.0,Spain,Female,29.0,7,0.0,1,1.0,0.0,53799.92,0
39089,Hsing,635.0,France,Male,24.0,5,91387.83,2,1.0,1.0,142883.33,1
39090,O'Brien,717.0,Spain,Female,36.0,8,0.0,2,1.0,0.0,163927.31,0
39091,Nwebube,646.0,France,Female,38.0,7,0.0,1,1.0,0.0,175617.95,1
39092,Uspenskaya,545.0,Spain,Female,38.0,1,0.0,2,1.0,0.0,150676.72,0
39093,Maslow,730.0,France,Female,40.0,6,0.0,2,0.0,1.0,122330.52,0
39096,Nwachinemelu,645.0,France,Male,30.0,5,0.0,2,1.0,0.0,179478.52,0
39097,Yermolayeva,684.0,France,Male,35.0,8,0.0,2,1.0,1.0,129650.1,0
39098,Tuan,521.0,France,Female,37.0,1,0.0,2,1.0,0.0,166057.11,0
39099,Hsueh,748.0,France,Female,39.0,1,0.0,2,1.0,1.0,88029.78,0
39101,T'ang,687.0,France,Female,31.0,1,0.0,2,1.0,1.0,71286.84,0
39104,Pirozzi,632.0,France,Male,61.0,1,0.0,2,0.0,1.0,164524.02,0
39105,Yudin,586.0,France,Male,45.0,1,132002.23,1,0.0,1.0,188156.44,0
39106,Hsia,601.0,France,Male,37.0,0,0.0,2,0.0,1.0,86642.01,0
39107,Martin,782.0,France,Male,52.0,1,82033.92,1,1.0,1.0,183100.67,0
39109,Tsao,674.0,France,Male,44.0,2,0.0,1,0.0,1.0,,1
39110,Chia,678.0,Germany,Male,33.0,4,128355.99,1,1.0,0.0,70670.18,0
39111,Nwachukwu,656.0,France,Female,56.0,9,123138.03,1,1.0,0.0,133241.22,1
39113,Mistry,850.0,France,Female,29.0,4,142748.89,1,1.0,1.0,186648.69,0
39114,Wang,529.0,France,Male,30.0,7,0.0,2,1.0,1.0,131649.39,0
39115,Jordan,557.0,Spain,Male,31.0,7,0.0,3,0.0,1.0,166387.87,0
39117,Verco,571.0,France,Female,35.0,8,0.0,2,1.0,0.0,84390.32,0
39118,Bovee,698.0,Spain,Female,38.0,4,0.0,2,1.0,1.0,140658.28,0
39119,Manna,609.0,France,Male,32.0,6,0.0,1,1.0,0.0,34077.34,0
39121,Ebelechukwu,583.0,France,Male,31.0,5,118919.52,1,1.0,0.0,,1
39123,Teng,697.0,France,Female,49.0,5,0.0,1,0.0,0.0,79845.85,1
39124,Ts'ui,,Germany,Male,36.0,8,141732.38,2,1.0,0.0,148951.09,0
39125,Cattaneo,583.0,Germany,Male,40.0,4,80512.42,1,1.0,1.0,170976.14,0
39128,Ch'iu,691.0,Germany,Male,38.0,8,121073.53,2,1.0,1.0,51603.83,0
39129,Onyemauchechi,636.0,France,Male,29.0,0,0.0,2,1.0,0.0,196306.45,0
39131,T'ien,745.0,Spain,Female,37.0,7,0.0,2,0.0,0.0,167984.03,0
39132,McFarland,500.0,France,Male,56.0,1,100477.02,1,1.0,0.0,118595.84,1
39135,Y?,535.0,France,Male,53.0,10,0.0,1,1.0,1.0,126514.5,0
39137,Vachon,590.0,Germany,Female,35.0,4,164915.2,1,0.0,0.0,61860.95,0
39138,Martin,707.0,Germany,Male,31.0,2,74687.34,1,1.0,1.0,168240.19,0
39139,Mancini,749.0,France,Male,46.0,3,170977.68,1,1.0,0.0,79341.87,0
39140,Walker,543.0,France,Female,31.0,1,106206.58,1,0.0,1.0,120059.57,0
39142,McKay,730.0,Germany,Female,30.0,8,154043.98,1,0.0,0.0,,1
39144,Hs?eh,596.0,France,Male,42.0,10,0.0,1,0.0,1.0,23719.85,0
39145,Kao,758.0,France,Female,37.0,2,0.0,2,1.0,1.0,81279.89,0
39146,Miracle,710.0,France,Male,37.0,7,0.0,2,1.0,1.0,166777.17,0
39147,Toscani,695.0,Spain,Male,34.0,2,0.0,2,1.0,0.0,,0
39148,Y?an,602.0,France,Male,38.0,4,0.0,2,1.0,1.0,141323.11,0
39150,Teng,660.0,Spain,Male,38.0,2,0.0,2,1.0,1.0,126340.57,0
39151,Ewing,492.0,Germany,Female,52.0,4,142622.41,1,0.0,1.0,49172.78,1
39152,Fu,581.0,France,Female,37.0,10,104183.57,1,1.0,1.0,86476.47,0
39153,Nnamutaezinwa,559.0,France,Female,32.0,3,109508.43,1,1.0,1.0,147039.0,0
39154,King,731.0,Spain,Male,30.0,3,0.0,3,1.0,0.0,,0
39155,Uvarov,697.0,France,Male,31.0,0,0.0,2,1.0,0.0,173891.18,0
39156,Fyodorova,635.0,France,Male,39.0,1,0.0,2,1.0,0.0,,0
39157,Monds,,Spain,Female,27.0,7,0.0,2,1.0,1.0,181535.9,0
39158,Yip,442.0,France,Male,34.0,7,106770.1,1,1.0,0.0,126732.27,1
39159,Lai,613.0,France,Male,38.0,8,0.0,2,1.0,1.0,55885.92,0
39161,Fomina,636.0,Spain,Female,36.0,9,0.0,2,1.0,0.0,86305.89,0
39162,Chiganu,599.0,France,Male,46.0,8,122871.92,1,1.0,0.0,149659.31,1
39164,Pinto,753.0,France,Male,58.0,7,115545.66,1,0.0,0.0,116078.69,1
39166,Chikwado,721.0,France,Male,51.0,0,168877.05,1,1.0,0.0,,0
39167,Ulyanova,724.0,France,Female,34.0,6,0.0,2,1.0,0.0,130727.26,0
39169,Genovese,595.0,France,Male,36.0,5,0.0,2,0.0,0.0,132923.65,0
39171,Ts'ui,578.0,Germany,Female,35.0,8,122216.06,1,1.0,0.0,,1
39172,Chukwukere,613.0,Germany,Female,27.0,0,140247.87,1,1.0,0.0,172986.25,0
39173,Mazzanti,589.0,Spain,Male,42.0,2,0.0,2,0.0,0.0,184863.96,0
39174,Y?an,646.0,France,Male,36.0,8,107035.83,1,1.0,1.0,51448.46,0
39176,Wei,551.0,Germany,Female,50.0,1,121532.75,1,1.0,0.0,,1
39177,Palerma,559.0,France,Female,32.0,2,114543.49,1,1.0,1.0,182358.98,0
39178,Maclean,649.0,France,Female,48.0,4,0.0,1,1.0,0.0,,1
39179,Obidimkpa,592.0,Germany,Female,44.0,6,138375.02,1,0.0,1.0,110707.66,1
39180,Eiland,539.0,France,Male,35.0,2,85197.73,1,0.0,1.0,167018.07,0
39181,Walker,678.0,Germany,Female,50.0,6,121558.81,1,1.0,0.0,,0
39183,Pisani,678.0,France,Male,27.0,4,0.0,2,1.0,1.0,126214.88,0
39184,Stanley,791.0,Spain,Male,40.0,5,87173.98,1,1.0,1.0,182174.75,0
39185,Obiajulu,561.0,Germany,Male,25.0,3,80150.48,2,1.0,0.0,170919.63,0
39186,Toscani,505.0,Germany,Male,30.0,6,127201.53,2,0.0,0.0,137906.36,0
39188,Houghton,651.0,Germany,Female,38.0,4,136812.36,2,1.0,0.0,166739.24,0
39191,K'ung,806.0,Spain,Female,44.0,9,114802.63,1,1.0,0.0,51737.04,1
39192,Gray,675.0,France,Male,32.0,1,0.0,2,1.0,0.0,85937.31,0
39193,Iweobiegbulam,574.0,Germany,Male,66.0,5,117092.25,1,0.0,1.0,192374.48,0
39194,Mazzi,577.0,France,Male,35.0,7,0.0,2,1.0,1.0,152688.35,0
39200,Ting,614.0,France,Female,55.0,4,0.0,1,1.0,0.0,114664.42,1
39202,Tsao,732.0,France,Female,50.0,6,0.0,2,1.0,0.0,161599.54,1
39204,Gardner,583.0,France,Female,38.0,8,0.0,1,1.0,0.0,47738.65,0
39205,Kuo,716.0,Germany,Female,36.0,4,109157.43,1,1.0,0.0,94654.43,0
39206,Calabrese,624.0,Germany,Male,41.0,8,128967.03,3,1.0,0.0,897.28,1
39207,Iadanza,573.0,Spain,Female,45.0,3,105247.7,2,1.0,1.0,,0
39208,Ch'iu,578.0,France,Male,46.0,8,0.0,2,1.0,0.0,16336.76,0
39209,Robb,732.0,France,Female,35.0,4,0.0,2,1.0,0.0,90398.86,0
39210,Lucciano,,France,Male,39.0,6,0.0,2,0.0,0.0,130885.31,0
39211,Smith,741.0,France,Female,39.0,9,0.0,2,1.0,0.0,18294.88,0
39212,Fu,581.0,France,Female,37.0,2,0.0,1,1.0,0.0,104620.66,1
39213,Baresi,741.0,France,Male,42.0,8,0.0,2,1.0,1.0,48605.46,0
39214,Chibueze,648.0,Spain,Male,36.0,3,0.0,2,0.0,1.0,1791.75,0
39215,Calabresi,837.0,Spain,Male,30.0,9,90526.08,2,1.0,1.0,83388.1,0
39216,Brown,693.0,Spain,Female,49.0,4,0.0,2,1.0,1.0,26940.85,0
39217,Ch'ang,826.0,Germany,Male,25.0,5,99588.92,1,1.0,1.0,70398.05,0
39218,Pan,828.0,Germany,Female,40.0,3,131784.67,1,1.0,0.0,,1
39219,Ozerova,697.0,France,Female,41.0,5,0.0,1,1.0,0.0,103955.76,1
39221,Vinogradova,523.0,Spain,Female,31.0,10,0.0,2,1.0,1.0,83264.8,0
39224,Ndubueze,722.0,France,Female,32.0,3,155541.14,1,1.0,0.0,110966.45,0
39225,Calabresi,646.0,Germany,Female,33.0,6,138080.99,2,1.0,0.0,62751.31,0
39226,Udegbulam,645.0,France,Female,44.0,3,130089.62,2,1.0,0.0,126271.8,1
39228,Kao,706.0,Germany,Male,36.0,5,123300.52,2,0.0,1.0,78064.76,0
39229,Obielumani,652.0,France,Female,37.0,5,138839.74,1,1.0,0.0,181632.68,1
39230,Martin,649.0,France,Male,45.0,4,0.0,1,0.0,0.0,,1
39231,Genovesi,535.0,Spain,Female,55.0,6,123234.02,1,0.0,0.0,62166.41,1
39232,Padovesi,821.0,France,Male,39.0,4,0.0,2,1.0,0.0,121532.63,0
39236,Maclean,710.0,Spain,Male,32.0,3,0.0,2,0.0,0.0,26217.86,0
39238,Zetticci,648.0,France,Female,34.0,6,148599.16,1,0.0,0.0,157158.74,0
39240,Wang,432.0,Germany,Male,38.0,5,135420.68,2,1.0,0.0,71936.65,0
39241,Nnonso,782.0,France,Male,38.0,9,0.0,2,0.0,0.0,,0
39244,Ch'ang,653.0,France,Female,54.0,10,141397.62,1,1.0,1.0,,0
39246,Macrossan,735.0,France,Male,33.0,9,0.0,3,0.0,0.0,,0
39247,Chukwufumnanya,635.0,Germany,Male,42.0,9,95214.2,1,1.0,0.0,149639.15,0
39248,Mazzanti,790.0,France,Female,34.0,2,0.0,2,0.0,1.0,188112.09,0
39249,Lujan,764.0,France,Female,24.0,3,0.0,2,1.0,1.0,89126.8,0
39252,Mancini,617.0,France,Female,48.0,5,147264.14,1,0.0,0.0,121292.96,1
39253,Fanucci,,France,Male,31.0,5,105971.0,2,1.0,1.0,,0
39254,Kao,510.0,Germany,Male,31.0,0,64205.12,1,0.0,1.0,,0
39255,Okwukwe,646.0,Germany,Female,45.0,6,114385.65,1,1.0,0.0,,1
39257,Hsia,602.0,France,Male,33.0,2,0.0,3,1.0,0.0,63806.53,1
39258,L?,592.0,Germany,Male,30.0,6,101792.9,2,1.0,1.0,,0
39259,Brown,651.0,France,Female,33.0,9,0.0,2,1.0,0.0,95377.2,0
39260,Palerma,597.0,Germany,Male,39.0,8,127471.82,4,1.0,1.0,171763.23,1
39265,Hsing,607.0,Germany,Female,39.0,4,133695.94,1,1.0,1.0,79386.89,1
39269,Ting,638.0,Germany,Female,37.0,7,104566.38,1,1.0,0.0,93587.0,1
39270,Hunt,682.0,Spain,Female,37.0,2,0.0,2,1.0,1.0,91224.14,0
39271,Pisani,616.0,Germany,Male,39.0,2,121507.57,2,1.0,0.0,55361.87,0
39274,Iadanza,597.0,France,Female,36.0,6,0.0,2,1.0,0.0,52182.04,0
39275,Nwokeocha,587.0,Spain,Female,47.0,5,0.0,1,0.0,0.0,173553.83,1
39278,Chiganu,516.0,France,Female,25.0,1,0.0,2,1.0,1.0,107966.46,0
39280,T'ao,642.0,France,Male,39.0,8,0.0,2,1.0,0.0,55818.82,0
39284,Chidozie,559.0,Germany,Female,41.0,5,112377.0,1,1.0,0.0,175720.51,0
39285,Lettiere,679.0,France,Male,52.0,4,0.0,2,1.0,1.0,76941.52,1
39286,Hsiung,645.0,France,Male,32.0,6,116617.49,1,0.0,0.0,71503.34,0
39287,Toscani,711.0,France,Male,32.0,5,0.0,2,1.0,0.0,,0
39288,Obidimkpa,672.0,France,Female,27.0,6,153665.72,1,1.0,1.0,162914.22,0
39289,T'ao,686.0,Germany,Male,37.0,7,142588.96,2,0.0,1.0,176320.53,0
39291,Olisaemeka,673.0,France,Male,37.0,9,0.0,2,0.0,1.0,102530.9,0
39292,Macleod,731.0,France,Male,35.0,2,0.0,2,0.0,1.0,126545.8,0
39293,Mazzanti,810.0,Germany,Female,54.0,0,101327.01,2,1.0,1.0,136928.48,1
39294,Tsou,652.0,France,Female,38.0,9,0.0,2,1.0,1.0,57004.21,0
39295,Chukwudi,624.0,Germany,Female,45.0,8,128421.99,1,1.0,0.0,156870.75,1
39296,Gibson,643.0,Germany,Male,40.0,0,140569.49,1,1.0,0.0,163343.28,0
39297,Lucchese,760.0,France,Male,42.0,0,63353.67,1,1.0,0.0,143451.5,0
39298,Christie,711.0,France,Male,44.0,9,123664.29,1,1.0,0.0,115197.16,0
39299,Outhwaite,849.0,Germany,Female,31.0,2,138037.01,1,0.0,0.0,27271.98,1
39300,Pritchard,586.0,France,Male,32.0,3,0.0,2,1.0,0.0,121084.76,0
39302,Kegley,705.0,Spain,Male,46.0,8,84611.35,2,1.0,0.0,,1
39303,Chinedum,693.0,Germany,Male,44.0,8,122713.39,1,1.0,0.0,80232.34,1
39305,Macrossan,632.0,Germany,Male,58.0,0,128286.65,1,0.0,1.0,85456.4,0
39307,Munro,599.0,France,Male,53.0,7,121421.5,3,1.0,1.0,144686.71,1
39308,Hs?eh,741.0,France,Male,26.0,2,0.0,2,1.0,0.0,,0
39310,Aksenova,715.0,Spain,Male,23.0,8,85942.48,1,1.0,0.0,159136.38,0
39312,Tseng,807.0,France,Female,25.0,3,0.0,2,1.0,0.0,129255.19,0
39313,DeRose,537.0,France,Male,32.0,4,140744.03,1,0.0,1.0,86175.25,0
39314,Baresi,,Germany,Male,30.0,5,128126.84,1,0.0,1.0,57145.31,0
39317,T'ien,707.0,Germany,Female,46.0,6,137639.92,1,1.0,0.0,,1
39318,Whitehead,601.0,Spain,Male,34.0,8,0.0,1,1.0,1.0,53872.2,0
39319,T'ien,659.0,France,Female,29.0,6,0.0,2,1.0,1.0,166795.64,0
39321,Milne,749.0,France,Female,33.0,3,144598.85,2,1.0,1.0,167053.2,0
39322,Nwora,585.0,Spain,Male,36.0,2,0.0,2,0.0,1.0,145276.68,0
39324,Ozerova,669.0,France,Male,37.0,5,0.0,2,0.0,1.0,47580.1,0
39325,Teng,705.0,France,Male,39.0,4,0.0,2,1.0,0.0,115014.48,0
39327,Madukwe,850.0,France,Male,34.0,1,131334.09,1,0.0,0.0,118969.66,0
39328,Mazzi,756.0,Spain,Female,43.0,8,0.0,2,1.0,0.0,140295.6,0
39333,Lo,585.0,France,Male,45.0,9,0.0,1,1.0,0.0,,1
39334,Tuan,765.0,Germany,Female,43.0,2,152440.85,1,1.0,0.0,,1
39335,Kuo,644.0,Germany,Female,57.0,3,119359.62,3,1.0,0.0,175510.33,1
39336,Nnanna,673.0,France,Male,28.0,7,0.0,2,1.0,0.0,84715.68,0
39337,Okeke,583.0,Germany,Female,45.0,10,118554.81,1,0.0,1.0,113768.49,0
39338,Ritchie,692.0,Spain,Female,26.0,4,0.0,2,0.0,1.0,152400.12,0
39339,Kao,565.0,France,Female,37.0,10,131436.17,1,1.0,0.0,50249.95,1
39340,Ts'ui,678.0,France,Female,41.0,7,0.0,1,0.0,1.0,83973.31,0
39341,Hsueh,584.0,Spain,Female,31.0,7,0.0,1,0.0,0.0,92321.95,0
39343,Teng,635.0,France,Female,32.0,9,0.0,2,1.0,1.0,93677.65,0
39344,Brown,724.0,Spain,Male,39.0,1,0.0,2,0.0,0.0,,0
39346,Rizzo,575.0,France,Male,38.0,9,0.0,1,0.0,1.0,12741.58,0
39349,Atkins,629.0,Spain,Male,36.0,7,135109.01,1,1.0,0.0,122042.9,1
39351,Maclean,741.0,France,Male,28.0,8,0.0,2,1.0,0.0,,0
39352,Curtis,806.0,France,Female,46.0,5,0.0,1,1.0,0.0,,0
39353,Ch'ien,656.0,Germany,Female,39.0,7,161111.98,1,1.0,0.0,170072.73,1
39354,Ni,697.0,Germany,Female,45.0,8,122259.74,3,1.0,0.0,176853.96,1
39355,Tuan,606.0,France,Male,47.0,5,82278.29,1,1.0,0.0,172407.72,0
39356,Fiorentino,659.0,Germany,Male,32.0,8,78947.96,2,1.0,0.0,71574.89,0
39358,Yevseyev,644.0,France,Male,40.0,6,0.0,2,1.0,1.0,140149.15,0
39359,Lo,591.0,Germany,Male,39.0,6,140284.19,2,1.0,0.0,138235.07,0
39360,Genovese,498.0,Spain,Male,24.0,3,122380.95,2,0.0,0.0,110817.49,0
39361,Chizuoke,597.0,Spain,Female,39.0,9,0.0,2,1.0,1.0,103287.71,0
39363,Aikenhead,579.0,Spain,Female,37.0,3,117251.81,2,1.0,0.0,,0
39365,Chiazagomekpere,676.0,Germany,Male,46.0,3,133127.64,1,1.0,0.0,53572.77,1
39368,Achebe,738.0,Germany,Male,58.0,6,185991.27,3,1.0,1.0,126888.04,1
39369,Cambage,702.0,Spain,Male,50.0,3,0.0,2,0.0,1.0,94955.13,0
39370,Yashina,682.0,France,Female,66.0,4,0.0,2,1.0,1.0,172514.0,0
39371,Hsiao,651.0,France,Male,34.0,1,90278.26,1,1.0,1.0,177905.64,0
39372,Ritchie,596.0,France,Male,58.0,0,0.0,1,0.0,1.0,116088.58,0
39373,Chukwujamuike,703.0,Spain,Male,31.0,5,139496.67,1,1.0,0.0,167858.75,0
39375,Hughes,554.0,Spain,Male,23.0,6,143486.73,2,1.0,1.0,64725.34,0
39376,Akabueze,693.0,Spain,Female,43.0,7,0.0,1,1.0,0.0,126320.05,1
39377,Onwuatuegwu,588.0,France,Male,59.0,4,0.0,2,1.0,1.0,27605.38,0
39378,Nwankwo,766.0,France,Female,42.0,6,142030.58,1,1.0,1.0,140013.13,0
39379,Tung,633.0,France,Female,24.0,3,0.0,2,1.0,0.0,182559.24,0
39381,Nwebube,721.0,France,Male,38.0,8,161879.52,1,0.0,1.0,52336.96,0
39382,Onyekachukwu,558.0,France,Male,40.0,7,0.0,2,0.0,0.0,52517.08,0
39383,Ts'ui,678.0,Spain,Female,43.0,6,0.0,2,1.0,0.0,,1
39384,Chiawuotu,679.0,France,Female,35.0,4,91960.54,1,0.0,1.0,161809.22,0
39385,Hs?,636.0,France,Female,37.0,8,0.0,2,1.0,1.0,160439.54,0
39386,Tien,752.0,France,Male,26.0,5,0.0,2,1.0,0.0,,0
39387,T'ien,646.0,Spain,Female,35.0,9,0.0,2,0.0,1.0,121519.6,0
39388,Maclean,,Germany,Male,39.0,9,123876.02,1,1.0,0.0,167970.13,0
39390,Ojiofor,703.0,France,Male,26.0,7,0.0,2,0.0,1.0,135432.78,0
39393,Lucciano,565.0,France,Female,40.0,2,0.0,1,0.0,1.0,162729.54,0
39394,Clarke,537.0,Spain,Male,38.0,2,152481.13,1,1.0,0.0,81875.81,0
39395,Tretiakova,648.0,France,Female,37.0,7,0.0,2,1.0,1.0,,0
39396,Smith,663.0,France,Female,56.0,6,0.0,1,1.0,1.0,152101.41,0
39397,Mironova,708.0,France,Female,45.0,2,0.0,2,0.0,1.0,159399.84,0
39398,Grant,718.0,France,Male,31.0,6,0.0,1,1.0,1.0,124472.28,0
39399,Barrera,685.0,France,Female,41.0,7,131086.57,1,1.0,0.0,,0
39400,Martin,537.0,France,Female,34.0,7,123589.9,1,1.0,0.0,,0
39401,Parkes,661.0,France,Female,37.0,5,136227.05,1,1.0,0.0,,1
39404,Hsia,749.0,France,Female,51.0,5,0.0,1,1.0,0.0,122285.13,1
39405,Tien,673.0,Germany,Female,35.0,7,99978.57,1,1.0,0.0,130800.42,0
39406,She,712.0,Germany,Male,27.0,9,128767.13,2,0.0,0.0,46827.79,1
39407,K'ung,628.0,France,Male,34.0,5,0.0,2,1.0,1.0,163316.32,0
39408,Martin,683.0,Germany,Female,30.0,7,105906.58,1,1.0,0.0,156640.24,1
39409,H?,716.0,France,Female,35.0,4,0.0,2,1.0,1.0,86932.94,0
39410,O'Kane,662.0,Germany,Male,25.0,3,128404.83,2,1.0,1.0,114073.2,0
39411,T'ien,589.0,France,Male,33.0,5,0.0,2,1.0,0.0,100379.42,0
39412,Raff,712.0,France,Female,33.0,6,149533.85,1,1.0,1.0,100817.35,0
39413,Ch'ang,676.0,Spain,Male,46.0,2,134693.18,2,1.0,0.0,105405.5,0
39414,Chidiebere,646.0,Germany,Female,37.0,1,134117.16,1,1.0,1.0,94855.32,0
39416,Teng,735.0,France,Female,26.0,10,0.0,2,1.0,0.0,135937.4,0
39417,Hsing,549.0,France,Male,44.0,10,118469.22,1,1.0,0.0,77029.66,1
39419,Martin,752.0,Germany,Male,66.0,2,0.0,1,1.0,0.0,85177.38,0
39420,Lo Duca,531.0,Germany,Male,39.0,5,143699.59,2,1.0,0.0,,1
39422,Mazzanti,704.0,France,Female,25.0,7,0.0,2,1.0,1.0,,0
39423,Wallace,519.0,France,Male,36.0,6,0.0,1,0.0,1.0,145188.16,0
39424,Sagese,682.0,Germany,Female,48.0,5,127634.91,1,1.0,1.0,66210.82,1
39425,Johnston,660.0,France,Male,41.0,5,84620.45,1,1.0,1.0,137665.92,0
39426,Ts'ao,653.0,Spain,Male,36.0,8,70138.36,1,1.0,0.0,86571.35,0
39427,Shao,556.0,Spain,Female,35.0,2,133063.83,1,1.0,1.0,137479.6,0
39432,Kao,,France,Female,40.0,1,138015.51,1,1.0,0.0,187702.61,0
39436,Chukwudi,744.0,Spain,Female,38.0,8,135863.3,1,1.0,1.0,122336.41,0
39437,Vicars,850.0,France,Female,58.0,3,0.0,2,1.0,1.0,2595.65,0
39439,Sun,628.0,Germany,Male,37.0,5,95781.57,2,1.0,0.0,155811.02,0
39444,Onyemauchechukwu,653.0,France,Male,33.0,1,0.0,2,1.0,0.0,160544.15,0
39446,Pirozzi,775.0,France,Male,30.0,9,0.0,2,1.0,1.0,49385.01,0
39449,McElyea,704.0,France,Female,44.0,7,103017.8,1,1.0,0.0,57030.71,0
39450,Oluchukwu,772.0,France,Male,34.0,4,141590.35,2,0.0,1.0,128441.55,0
39451,Fiorentini,632.0,France,Female,35.0,0,174827.94,1,1.0,1.0,108684.38,0
39452,Anayolisa,625.0,France,Female,72.0,10,53536.07,1,1.0,0.0,192421.42,1
39454,Shih,718.0,Germany,Female,25.0,1,98986.75,1,1.0,1.0,61562.76,0
39455,Ts'ui,592.0,Spain,Female,34.0,9,0.0,1,0.0,0.0,176799.72,0
39456,Nkemakolam,680.0,Spain,Male,37.0,7,0.0,2,1.0,0.0,139851.02,1
39457,Onyemauchechukwu,651.0,Germany,Male,47.0,2,129656.83,1,1.0,0.0,46927.45,1
39461,Tuan,567.0,Germany,Female,35.0,6,95061.97,2,1.0,1.0,108452.31,0
39462,Ukaegbunam,599.0,Germany,Female,31.0,6,130720.86,2,1.0,1.0,131885.28,0
39463,Tan,581.0,Spain,Male,56.0,5,122950.44,1,0.0,0.0,,1
39465,Ch'ien,686.0,France,Male,41.0,6,129968.94,1,1.0,1.0,,0
39466,Ozerova,598.0,France,Male,41.0,3,0.0,1,1.0,0.0,51750.81,0
39467,Pirozzi,756.0,France,Male,28.0,3,0.0,2,1.0,0.0,114352.65,0
39469,Ibrahimova,727.0,France,Male,38.0,1,0.0,1,1.0,0.0,,0
39472,Ch'ien,786.0,France,Female,62.0,8,0.0,1,1.0,0.0,165703.77,0
39473,Ch'ien,656.0,France,Male,45.0,2,57538.32,1,1.0,0.0,163910.75,1
39475,Wood,850.0,France,Female,32.0,7,0.0,1,0.0,1.0,52334.53,1
39476,Martin,708.0,Germany,Female,33.0,5,121503.35,1,0.0,0.0,110291.03,1
39477,Martin,678.0,France,Female,48.0,9,0.0,2,1.0,0.0,121029.75,1
39478,Wood,552.0,Spain,Male,35.0,2,113886.66,1,1.0,1.0,85089.06,1
39479,Baresi,651.0,France,Male,56.0,7,0.0,2,1.0,1.0,159535.97,0
39480,Chinomso,624.0,France,Male,35.0,9,0.0,2,1.0,1.0,45039.22,0
39481,Tucker,654.0,Germany,Female,44.0,8,106231.42,2,0.0,0.0,148728.17,0
39482,Onyeoruru,,France,Female,30.0,9,126787.16,1,1.0,1.0,176772.76,0
39483,Shih,590.0,France,Male,62.0,7,113730.3,1,0.0,1.0,55958.01,0
39484,Onuchukwu,573.0,Spain,Female,27.0,4,0.0,2,1.0,0.0,67589.52,0
39485,T'ien,708.0,France,Female,48.0,8,0.0,2,1.0,0.0,107294.7,0
39486,Singleton,567.0,Spain,Female,22.0,10,0.0,2,0.0,1.0,161782.41,0
39487,Tseng,695.0,Spain,Female,26.0,9,0.0,2,1.0,0.0,187841.08,0
39488,Fiorentini,653.0,Spain,Male,41.0,8,93328.56,1,1.0,1.0,84286.69,0
39489,Ts'ai,711.0,France,Female,35.0,2,0.0,2,1.0,1.0,124600.04,0
39490,Lombardi,,Germany,Female,39.0,3,149857.33,3,1.0,1.0,75552.85,1
